0,-7.091125
0.002,-7.088913
0.004,-7.082594
0.006,-7.082910
0.008,-7.086386
0.01,-7.083226
0.012,-7.086070
0.014,-7.088281
0.016,-7.092073
0.018,-7.091757
0.02,-7.091125
0.022,-7.088913
0.024,-7.085754
0.026,-7.087649
0.028,-7.087965
0.03,-7.097760
0.032,-7.095232
0.034,-7.093336
0.036,-7.096812
0.038,-7.093020
0.04,-7.086386
0.042,-7.085754
0.044,-7.081646
0.046,-7.080699
0.048,-7.085754
0.05,-7.088913
0.052,-7.090493
0.054,-7.095864
0.056,-7.101551
0.058,-7.108818
0.06,-7.107870
0.062,-7.109765
0.064,-7.108186
0.066,-7.104394
0.068,-7.108186
0.07,-7.112925
0.072,-7.113873
0.074,-7.120823
0.076,-7.123667
0.078,-7.126826
0.08,-7.123667
0.082,-7.123667
0.084,-7.123667
0.086,-7.128722
0.088,-7.124931
0.09,-7.132513
0.092,-7.137568
0.094,-7.134093
0.096,-7.137568
0.098,-7.137884
0.1,-7.132513
0.102,-7.135673
0.104,-7.133461
0.106,-7.131882
0.108,-7.130618
0.11,-7.131250
0.112,-7.128722
0.114,-7.129038
0.116,-7.131882
0.118,-7.130618
0.12,-7.131250
0.122,-7.126826
0.124,-7.126195
0.126,-7.123983
0.128,-7.124615
0.13,-7.125879
0.132,-7.126195
0.134,-7.129354
0.136,-7.133461
0.138,-7.135041
0.14,-7.129986
0.142,-7.132829
0.144,-7.126195
0.146,-7.120508
0.148,-7.122403
0.15,-7.121139
0.152,-7.120508
0.154,-7.122087
0.156,-7.129354
0.158,-7.126195
0.16,-7.121139
0.162,-7.119244
0.164,-7.118612
0.166,-7.113557
0.168,-7.111661
0.17,-7.119244
0.172,-7.116716
0.174,-7.120508
0.176,-7.127774
0.178,-7.127774
0.18,-7.124931
0.182,-7.126826
0.184,-7.126195
0.186,-7.121455
0.188,-7.122087
0.19,-7.126510
0.192,-7.131882
0.194,-7.134093
0.196,-7.133777
0.198,-7.134093
0.2,-7.127142
0.202,-7.123351
0.204,-7.120508
0.206,-7.115452
0.208,-7.117348
0.21,-7.120192
0.212,-7.121139
0.214,-7.125247
0.216,-7.126195
0.218,-7.125247
0.22,-7.122719
0.222,-7.117664
0.224,-7.112293
0.226,-7.112925
0.228,-7.109134
0.23,-7.112925
0.232,-7.115768
0.234,-7.116400
0.236,-7.117348
0.238,-7.117980
0.24,-7.113557
0.242,-7.114821
0.244,-7.107870
0.246,-7.104394
0.248,-7.107238
0.25,-7.105974
0.252,-7.108818
0.254,-7.107870
0.256,-7.111977
0.258,-7.110397
0.26,-7.111345
0.262,-7.108186
0.264,-7.103131
0.266,-7.103762
0.268,-7.103131
0.27,-7.109134
0.272,-7.107870
0.274,-7.105974
0.276,-7.110397
0.278,-7.107238
0.28,-7.107238
0.282,-7.109765
0.284,-7.108502
0.286,-7.107554
0.288,-7.107554
0.29,-7.112925
0.292,-7.115136
0.294,-7.116400
0.296,-7.117980
0.298,-7.121771
0.3,-7.117664
0.302,-7.112609
0.304,-7.113557
0.306,-7.107554
0.308,-7.106290
0.31,-7.108502
0.312,-7.110081
0.314,-7.114189
0.316,-7.117032
0.318,-7.116084
0.32,-7.116084
0.322,-7.109765
0.324,-7.106606
0.326,-7.109765
0.328,-7.104394
0.33,-7.106606
0.332,-7.111029
0.334,-7.110081
0.336,-7.111661
0.338,-7.111029
0.34,-7.109449
0.342,-7.108502
0.344,-7.102815
0.346,-7.104078
0.348,-7.106922
0.35,-7.106606
0.352,-7.110081
0.354,-7.114189
0.356,-7.116400
0.358,-7.119560
0.36,-7.116400
0.362,-7.107238
0.364,-7.105342
0.366,-7.099655
0.368,-7.099339
0.37,-7.097444
0.372,-7.101551
0.374,-7.106290
0.376,-7.104710
0.378,-7.106606
0.38,-7.108502
0.382,-7.101551
0.384,-7.101551
0.386,-7.101551
0.388,-7.105974
0.39,-7.105342
0.392,-7.108186
0.394,-7.112293
0.396,-7.109765
0.398,-7.110397
0.4,-7.112293
0.402,-7.107238
0.404,-7.104078
0.406,-7.104710
0.408,-7.107238
0.41,-7.106606
0.412,-7.111029
0.414,-7.116400
0.416,-7.114505
0.418,-7.116084
0.42,-7.117348
0.422,-7.112925
0.424,-7.109134
0.426,-7.108818
0.428,-7.109134
0.43,-7.111661
0.432,-7.116084
0.434,-7.118296
0.436,-7.121139
0.438,-7.117348
0.44,-7.113557
0.442,-7.111345
0.444,-7.109765
0.446,-7.112293
0.448,-7.114189
0.45,-7.116084
0.452,-7.124931
0.454,-7.131250
0.456,-7.132829
0.458,-7.131250
0.46,-7.124299
0.462,-7.123035
0.464,-7.112925
0.466,-7.112609
0.468,-7.116400
0.47,-7.114189
0.472,-7.118928
0.474,-7.122719
0.476,-7.119876
0.478,-7.119876
0.48,-7.118296
0.482,-7.118296
0.484,-7.112609
0.486,-7.115452
0.488,-7.113557
0.49,-7.112609
0.492,-7.120823
0.494,-7.124299
0.496,-7.121139
0.498,-7.124615
0.5,-7.126510
0.502,-7.121771
0.504,-7.112293
0.506,-7.112609
0.508,-7.116716
0.51,-7.113557
0.512,-7.117032
0.514,-7.121139
0.516,-7.121139
0.518,-7.120508
0.52,-7.121139
0.522,-7.119244
0.524,-7.110081
0.526,-7.109134
0.528,-7.110397
0.53,-7.113557
0.532,-7.116400
0.534,-7.118612
0.536,-7.120508
0.538,-7.114189
0.54,-7.118928
0.542,-7.115452
0.544,-7.113557
0.546,-7.117032
0.548,-7.116084
0.55,-7.120508
0.552,-7.122087
0.554,-7.124299
0.556,-7.127774
0.558,-7.130302
0.56,-7.123667
0.562,-7.119876
0.564,-7.122719
0.566,-7.117664
0.568,-7.116084
0.57,-7.115452
0.572,-7.119876
0.574,-7.123667
0.576,-7.125247
0.578,-7.122087
0.58,-7.126195
0.582,-7.117980
0.584,-7.114189
0.586,-7.116084
0.588,-7.112293
0.59,-7.114821
0.592,-7.120823
0.594,-7.120192
0.596,-7.120508
0.598,-7.122087
0.6,-7.119560
0.602,-7.112293
0.604,-7.112609
0.606,-7.114189
0.608,-7.118612
0.61,-7.114189
0.612,-7.117032
0.614,-7.121771
0.616,-7.118296
0.618,-7.117032
0.62,-7.121139
0.622,-7.116084
0.624,-7.110397
0.626,-7.105342
0.628,-7.108502
0.63,-7.108186
0.632,-7.107554
0.634,-7.107870
0.636,-7.112925
0.638,-7.111345
0.64,-7.107870
0.642,-7.105974
0.644,-7.101235
0.646,-7.100287
0.648,-7.103131
0.65,-7.104394
0.652,-7.106290
0.654,-7.111977
0.656,-7.115452
0.658,-7.112925
0.66,-7.107870
0.662,-7.103131
0.664,-7.106290
0.666,-7.104710
0.668,-7.099339
0.67,-7.103447
0.672,-7.105658
0.674,-7.108502
0.676,-7.109449
0.678,-7.108502
0.68,-7.109134
0.682,-7.103762
0.684,-7.100287
0.686,-7.104078
0.688,-7.104394
0.69,-7.104078
0.692,-7.110713
0.694,-7.109134
0.696,-7.109765
0.698,-7.112609
0.7,-7.110713
0.702,-7.102499
0.704,-7.100603
0.706,-7.105342
0.708,-7.106922
0.71,-7.111029
0.712,-7.113557
0.714,-7.122719
0.716,-7.121139
0.718,-7.119876
0.72,-7.122403
0.722,-7.117664
0.724,-7.115136
0.726,-7.113241
0.728,-7.111029
0.73,-7.114189
0.732,-7.117032
0.734,-7.124299
0.736,-7.124299
0.738,-7.124299
0.74,-7.122403
0.742,-7.122403
0.744,-7.120508
0.746,-7.116084
0.748,-7.114821
0.75,-7.117980
0.752,-7.119244
0.754,-7.121771
0.756,-7.126510
0.758,-7.127458
0.76,-7.126510
0.762,-7.122403
0.764,-7.122403
0.766,-7.119244
0.768,-7.119244
0.77,-7.121771
0.772,-7.121139
0.774,-7.119560
0.776,-7.124615
0.778,-7.125879
0.78,-7.123351
0.782,-7.123035
0.784,-7.119876
0.786,-7.117664
0.788,-7.111029
0.79,-7.112293
0.792,-7.117032
0.794,-7.113873
0.796,-7.116716
0.798,-7.122403
0.8,-7.112925
0.802,-7.110081
0.804,-7.108818
0.806,-7.106290
0.808,-7.101235
0.81,-7.105974
0.812,-7.109449
0.814,-7.114189
0.816,-7.112925
0.818,-7.112609
0.82,-7.113557
0.822,-7.105974
0.824,-7.104078
0.826,-7.102815
0.828,-7.099655
0.83,-7.104710
0.832,-7.105342
0.834,-7.106922
0.836,-7.111345
0.838,-7.109134
0.84,-7.108186
0.842,-7.109134
0.844,-7.100603
0.846,-7.101235
0.848,-7.103447
0.85,-7.106606
0.852,-7.106290
0.854,-7.108186
0.856,-7.109449
0.858,-7.110397
0.86,-7.108502
0.862,-7.104710
0.864,-7.105342
0.866,-7.099655
0.868,-7.103447
0.87,-7.109134
0.872,-7.109134
0.874,-7.114505
0.876,-7.118612
0.878,-7.120823
0.88,-7.113557
0.882,-7.112925
0.884,-7.114189
0.886,-7.112293
0.888,-7.113557
0.89,-7.116084
0.892,-7.120508
0.894,-7.120508
0.896,-7.120508
0.898,-7.122403
0.9,-7.116716
0.902,-7.113557
0.904,-7.113557
0.906,-7.112293
0.908,-7.109765
0.91,-7.114189
0.912,-7.115452
0.914,-7.119560
0.916,-7.119560
0.918,-7.120508
0.92,-7.118296
0.922,-7.113241
0.924,-7.109449
0.926,-7.109765
