0,-7.112925
0.002,-7.113557
0.004,-7.106922
0.006,-7.112293
0.008,-7.109134
0.01,-7.112925
0.012,-7.121139
0.014,-7.116084
0.016,-7.113557
0.018,-7.107554
0.02,-7.106290
0.022,-7.102183
0.024,-7.097128
0.026,-7.096812
0.028,-7.096496
0.03,-7.099023
0.032,-7.099971
0.034,-7.108186
0.036,-7.106606
0.038,-7.108818
0.04,-7.104078
0.042,-7.097444
0.044,-7.095864
0.046,-7.097760
0.048,-7.095232
0.05,-7.097444
0.052,-7.100287
0.054,-7.102183
0.056,-7.104394
0.058,-7.102499
0.06,-7.105342
0.062,-7.104078
0.064,-7.097128
0.066,-7.094600
0.068,-7.100603
0.07,-7.101235
0.072,-7.097444
0.074,-7.106922
0.076,-7.104710
0.078,-7.105974
0.08,-7.103447
0.082,-7.099023
0.084,-7.095864
0.086,-7.094916
0.088,-7.094916
0.09,-7.096180
0.092,-7.094600
0.094,-7.099655
0.096,-7.108502
0.098,-7.108186
0.1,-7.103131
0.102,-7.102183
0.104,-7.096496
0.106,-7.093020
0.108,-7.092389
0.11,-7.093968
0.112,-7.096496
0.114,-7.099971
0.116,-7.103131
0.118,-7.101867
0.12,-7.103131
0.122,-7.096496
0.124,-7.099971
0.126,-7.094600
0.128,-7.099023
0.13,-7.102815
0.132,-7.099971
0.134,-7.102815
0.136,-7.106606
0.138,-7.102183
0.14,-7.102815
0.142,-7.098076
0.144,-7.097760
0.146,-7.093336
0.148,-7.093336
0.15,-7.096812
0.152,-7.101551
0.154,-7.101235
0.156,-7.108502
0.158,-7.108186
0.16,-7.106290
0.162,-7.097128
0.164,-7.093968
0.166,-7.095232
0.168,-7.092389
0.17,-7.096812
0.172,-7.097760
0.174,-7.100603
0.176,-7.105026
0.178,-7.106606
0.18,-7.109134
0.182,-7.103131
0.184,-7.104078
0.186,-7.108502
0.188,-7.104710
0.19,-7.107238
0.192,-7.113557
0.194,-7.115768
0.196,-7.118296
0.198,-7.115452
0.2,-7.112293
0.202,-7.109765
0.204,-7.109765
0.206,-7.102815
0.208,-7.110397
0.21,-7.109765
0.212,-7.110713
0.214,-7.118612
0.216,-7.120508
0.218,-7.118612
0.22,-7.115452
0.222,-7.111661
0.224,-7.108502
0.226,-7.106922
0.228,-7.109134
0.23,-7.112925
0.232,-7.112293
0.234,-7.116716
0.236,-7.122719
0.238,-7.118296
0.24,-7.115136
0.242,-7.116400
0.244,-7.109134
0.246,-7.104710
0.248,-7.106290
0.25,-7.108818
0.252,-7.113557
0.254,-7.117980
0.256,-7.122403
0.258,-7.118612
0.26,-7.115452
0.262,-7.111029
0.264,-7.104710
0.266,-7.098076
0.268,-7.097444
0.27,-7.104710
0.272,-7.106290
0.274,-7.103447
0.276,-7.110713
0.278,-7.106606
0.28,-7.100287
0.282,-7.102183
0.284,-7.096180
0.286,-7.092073
0.288,-7.093020
0.29,-7.099023
0.292,-7.102815
0.294,-7.102499
0.296,-7.108502
0.298,-7.108502
0.3,-7.102183
0.302,-7.095864
0.304,-7.097444
0.306,-7.089545
0.308,-7.093336
0.31,-7.097444
0.312,-7.102183
0.314,-7.102499
0.316,-7.107870
0.318,-7.103131
0.32,-7.102815
0.322,-7.100287
0.324,-7.099655
0.326,-7.096496
0.328,-7.093968
0.33,-7.101867
0.332,-7.103131
0.334,-7.101551
0.336,-7.107870
0.338,-7.100919
0.34,-7.100919
0.342,-7.100603
0.344,-7.098707
0.346,-7.099023
0.348,-7.103447
0.35,-7.108186
0.352,-7.109449
0.354,-7.117664
0.356,-7.119244
0.358,-7.119244
0.36,-7.117664
0.362,-7.113557
0.364,-7.110397
0.366,-7.105026
0.368,-7.108502
0.37,-7.111977
0.372,-7.112925
0.374,-7.115136
0.376,-7.118296
0.378,-7.119244
0.38,-7.115452
0.382,-7.116716
0.384,-7.108502
0.386,-7.105974
0.388,-7.112609
0.39,-7.112293
0.392,-7.113557
0.394,-7.116716
0.396,-7.119876
0.398,-7.118612
0.4,-7.113557
0.402,-7.112293
0.404,-7.108502
0.406,-7.105974
0.408,-7.107238
0.41,-7.115768
0.412,-7.113557
0.414,-7.114505
0.416,-7.120823
0.418,-7.115452
0.42,-7.115452
0.422,-7.111345
0.424,-7.104394
0.426,-7.100603
0.428,-7.103447
0.43,-7.103762
0.432,-7.105342
0.434,-7.105974
0.436,-7.110397
0.438,-7.110081
0.44,-7.103762
0.442,-7.101551
0.444,-7.098391
0.446,-7.093336
0.448,-7.095232
0.45,-7.099023
0.452,-7.103762
0.454,-7.105342
0.456,-7.109134
0.458,-7.103762
0.46,-7.101235
0.462,-7.100919
0.464,-7.100287
0.466,-7.093968
0.468,-7.096496
0.47,-7.096812
0.472,-7.106606
0.474,-7.104710
0.476,-7.105974
0.478,-7.111029
0.48,-7.100603
0.482,-7.097760
0.484,-7.096496
0.486,-7.093020
0.488,-7.097128
0.49,-7.099655
0.492,-7.104078
0.494,-7.109765
0.496,-7.110397
0.498,-7.106606
0.5,-7.107554
0.502,-7.097128
0.504,-7.095232
0.506,-7.101551
0.508,-7.102183
0.51,-7.106922
0.512,-7.111661
0.514,-7.114505
0.516,-7.118612
0.518,-7.116084
0.52,-7.114821
0.522,-7.111661
0.524,-7.109134
0.526,-7.104710
0.528,-7.111345
0.53,-7.112293
0.532,-7.118612
0.534,-7.121139
0.536,-7.117980
0.538,-7.116716
0.54,-7.113557
0.542,-7.113557
0.544,-7.109449
0.546,-7.106922
0.548,-7.106606
0.55,-7.109449
0.552,-7.114189
0.554,-7.117980
0.556,-7.124931
0.558,-7.120192
0.56,-7.117664
0.562,-7.117032
0.564,-7.108818
0.566,-7.105974
0.568,-7.107870
0.57,-7.114189
0.572,-7.114505
0.574,-7.117980
0.576,-7.119876
0.578,-7.119876
0.58,-7.121139
0.582,-7.113557
0.584,-7.114189
0.586,-7.108502
0.588,-7.105658
0.59,-7.111977
0.592,-7.107870
0.594,-7.110397
0.596,-7.112293
0.598,-7.107238
0.6,-7.105342
0.602,-7.100919
0.604,-7.097760
0.606,-7.093336
0.608,-7.097444
0.61,-7.096496
0.612,-7.108186
0.614,-7.105658
0.616,-7.107238
0.618,-7.110397
0.62,-7.104394
0.622,-7.096496
0.624,-7.092389
0.626,-7.092073
0.628,-7.095232
0.63,-7.097760
0.632,-7.104078
0.634,-7.103131
0.636,-7.104078
0.638,-7.107238
0.64,-7.108186
0.642,-7.095548
0.644,-7.092704
0.646,-7.098391
0.648,-7.098391
0.65,-7.095864
0.652,-7.103447
0.654,-7.103762
0.656,-7.102815
0.658,-7.103447
0.66,-7.102183
0.662,-7.097444
0.664,-7.094284
0.666,-7.093336
0.668,-7.098076
0.67,-7.099971
0.672,-7.107554
0.674,-7.115452
0.676,-7.114505
0.678,-7.112293
0.68,-7.115768
0.682,-7.107554
0.684,-7.105342
0.686,-7.105974
0.688,-7.105974
0.69,-7.106606
0.692,-7.116400
0.694,-7.117664
0.696,-7.122087
0.698,-7.118296
0.7,-7.117348
0.702,-7.113873
0.704,-7.106922
0.706,-7.110713
0.708,-7.112609
0.71,-7.110081
0.712,-7.113241
0.714,-7.121139
0.716,-7.118928
0.718,-7.115768
0.72,-7.117032
0.722,-7.108502
0.724,-7.109134
0.726,-7.109765
0.728,-7.109134
0.73,-7.114821
0.732,-7.115768
0.734,-7.118928
0.736,-7.119876
0.738,-7.117348
0.74,-7.114821
0.742,-7.107554
0.744,-7.104710
0.746,-7.105974
0.748,-7.108502
0.75,-7.107870
0.752,-7.114821
0.754,-7.116716
0.756,-7.111977
0.758,-7.112293
0.76,-7.107238
0.762,-7.099339
0.764,-7.099971
0.766,-7.097128
0.768,-7.096496
0.77,-7.096496
0.772,-7.105974
0.774,-7.105974
0.776,-7.105974
0.778,-7.106606
0.78,-7.105658
0.782,-7.100603
0.784,-7.095864
0.786,-7.100919
0.788,-7.095548
0.79,-7.096180
0.792,-7.105974
0.794,-7.106290
0.796,-7.105342
0.798,-7.105974
0.8,-7.104078
0.802,-7.097760
0.804,-7.095548
0.806,-7.096180
0.808,-7.097128
0.81,-7.096496
0.812,-7.105342
0.814,-7.110081
0.816,-7.105658
0.818,-7.105974
0.82,-7.109449
0.822,-7.097760
0.824,-7.095864
0.826,-7.098076
0.828,-7.096180
0.83,-7.093336
0.832,-7.101867
0.834,-7.106606
0.836,-7.111345
0.838,-7.111661
0.84,-7.117348
0.842,-7.116400
0.844,-7.106290
0.846,-7.105974
0.848,-7.110081
0.85,-7.110397
0.852,-7.111661
0.854,-7.116716
0.856,-7.116084
0.858,-7.118296
0.86,-7.116716
0.862,-7.112293
0.864,-7.107238
0.866,-7.109134
0.868,-7.108502
0.87,-7.113241
0.872,-7.113241
0.874,-7.116084
0.876,-7.119560
0.878,-7.117980
0.88,-7.115768
0.882,-7.110397
0.884,-7.104394
0.886,-7.103447
0.888,-7.106606
0.89,-7.107554
0.892,-7.112925
0.894,-7.117032
0.896,-7.117980
0.898,-7.120508
0.9,-7.115768
0.902,-7.111977
0.904,-7.114821
0.906,-7.108818
0.908,-7.108502
0.91,-7.109449
0.912,-7.117348
0.914,-7.117980
0.916,-7.113873
0.918,-7.112293
0.92,-7.108502
0.922,-7.106606
0.924,-7.100287
0.926,-7.102183
0.928,-7.097760
0.93,-7.099655
0.932,-7.105026
0.934,-7.104710
0.936,-7.105658
0.938,-7.104710
0.94,-7.103131
0.942,-7.099655
0.944,-7.098707
0.946,-7.097128
0.948,-7.095548
0.95,-7.099971
0.952,-7.102183
0.954,-7.106606
0.956,-7.109134
0.958,-7.105974
0.96,-7.107238
0.962,-7.098391
0.964,-7.095232
0.966,-7.094916
0.968,-7.094600
0.97,-7.096496
0.972,-7.099655
0.974,-7.102183
0.976,-7.102499
0.978,-7.104394
0.98,-7.104078
0.982,-7.104710
0.984,-7.095864
0.986,-7.094600
0.988,-7.098076
0.99,-7.098076
0.992,-7.102815
0.994,-7.102815
0.996,-7.105974
0.998,-7.111661
1,-7.108502
1.002,-7.107238
1.004,-7.105658
1.006,-7.103447
1.008,-7.106922
1.01,-7.109765
1.012,-7.113873
1.014,-7.117980
1.016,-7.122403
1.018,-7.119244
1.02,-7.116084
1.022,-7.111345
1.024,-7.113557
1.026,-7.107870
1.028,-7.109765
1.03,-7.111029
1.032,-7.111029
1.034,-7.115452
1.036,-7.118612
1.038,-7.122403
1.04,-7.117032
1.042,-7.112609
1.044,-7.112925
1.046,-7.106606
1.048,-7.105342
1.05,-7.111029
1.052,-7.114821
1.054,-7.116716
1.056,-7.119244
1.058,-7.116716
1.06,-7.112609
1.062,-7.112609
1.064,-7.111661
1.066,-7.110397
1.068,-7.107238
1.07,-7.108186
1.072,-7.116400
1.074,-7.111661
1.076,-7.117664
1.078,-7.115452
1.08,-7.105658
1.082,-7.104078
1.084,-7.103131
1.086,-7.093336
1.088,-7.093336
1.09,-7.098707
1.092,-7.098707
1.094,-7.105026
1.096,-7.104710
1.098,-7.104394
1.1,-7.107238
1.102,-7.101551
1.104,-7.097128
1.106,-7.093968
1.108,-7.093020
1.11,-7.096812
1.112,-7.102499
1.114,-7.105974
1.116,-7.105342
1.118,-7.106922
1.12,-7.104710
1.122,-7.102183
1.124,-7.097760
1.126,-7.092704
1.128,-7.098391
1.13,-7.102183
1.132,-7.100287
1.134,-7.100919
1.136,-7.105342
1.138,-7.105026
1.14,-7.100919
1.142,-7.099971
1.144,-7.097760
1.146,-7.093968
1.148,-7.097128
1.15,-7.102183
1.152,-7.100919
1.154,-7.105342
1.156,-7.111029
1.158,-7.102183
1.16,-7.099023
1.162,-7.105026
